gene_id	gene_name	chromosome	start	end
ENSMUSG00000092213	Gm18522	17	37974644	37975293
ENSMUSG00000055471	Alk	17	71869442	72603709
ENSMUSG00000049672	Zbtb14	17	69383050	69390750
ENSMUSG00000033278	Ptprm	17	66666848	67354459
ENSMUSG00000033278	Ptprm	17	66666848	67354459
ENSMUSG00000024109	Nrxn1	17	90033631	91093071
ENSMUSG00000066958	Gm16391	17	76284415	76284861
ENSMUSG00000096429	Vmn2r-ps131	17	23147806	23150676
ENSMUSG00000038954	Supt3	17	44777152	45119290
ENSMUSG00000100154	Gm29052	17	83068905	83070632
ENSMUSG00000101606	Gm29051	17	60001418	60130875
ENSMUSG00000032937	Fshr	17	88985170	89200612
ENSMUSG00000023845	Lnpep	17	17527723	17624489
ENSMUSG00000054640	Slc8a1	17	81388691	81649607
ENSMUSG00000023852	Chd1	17	15704967	17394898
ENSMUSG00000038168	P3h2	16	25959288	26105784
ENSMUSG00000090448	Gm17192	16	61460962	61461472
ENSMUSG00000090448	Gm17192	16	61460962	61461472
ENSMUSG00000063163	Speer2	16	69856874	69863744
ENSMUSG00000022523	Fgf12	16	28160120	28445227
ENSMUSG00000052516	Robo2	16	73892306	74411825
ENSMUSG00000080717	B230307C23Rik	16	97997323	98010000
ENSMUSG00000022865	Cxadr	16	78301496	78359785
ENSMUSG00000089311	Gm23180	16	54628428	54628552
ENSMUSG00000002489	Tiam1	16	89787111	89980080
ENSMUSG00000094030	Gm21833	16	82828382	82829881
ENSMUSG00000022844	Pdia5	16	35397313	35490873
ENSMUSG00000048939	Atp13a5	16	29231851	29378732
ENSMUSG00000041134	Cyyr1	16	85421533	85553397
ENSMUSG00000022708	Zbtb20	16	42875881	43642602
ENSMUSG00000091039	Krtap20-2	16	89205861	89206388
ENSMUSG00000064830	Gm25699	16	73422793	73422959
ENSMUSG00000097552	Rps19-ps12	16	79914460	79914889
ENSMUSG00000022748	Cmss1	16	57302199	57606825
ENSMUSG00000022708	Zbtb20	16	42875881	43642602
ENSMUSG00000025010	Ccnj	19	40831279	40848572
ENSMUSG00000047044	D030056L22Rik	19	18713193	18718428
ENSMUSG00000100969	1700030N03Rik	19	3065711	3197714
ENSMUSG00000033417	Cacul1	19	60524696	60581023
ENSMUSG00000098507	Gm27935	19	49709794	49709872
ENSMUSG00000063434	Sorcs3	19	48206025	48805505
ENSMUSG00000067229	Cyp2c66	19	39113898	39187072
ENSMUSG00000025066	Sfr1	19	47731756	47735588
ENSMUSG00000035173	Ccdc186	19	56787481	56822190
ENSMUSG00000024863	Mbl2	19	30232928	30239685
ENSMUSG00000025027	Xpnpep1	19	52943417	53040214
ENSMUSG00000024908	Ppp6r3	19	3454933	3575749
ENSMUSG00000024847	Aip	19	4114446	4125858
ENSMUSG00000053799	Exoc6	19	37550418	37683245
ENSMUSG00000024955	Esrra	19	6910977	6921813
ENSMUSG00000025184	R3hcc1l	19	42518759	42592343
ENSMUSG00000024766	Lipo1	19	33517740	33761951
ENSMUSG00000048612	Myof	19	37899036	38043577
ENSMUSG00000024969	Mark2	19	7275396	7341860
ENSMUSG00000024986	Hhex	19	37434810	37440731
ENSMUSG00000032818	Loxhd1	18	77281958	77442341
ENSMUSG00000064822	Gm24292	18	7835177	7835283
ENSMUSG00000046727	Cystm1	18	36345619	36402980
ENSMUSG00000054072	Iigp1	18	60376029	60392627
ENSMUSG00000085595	Gm16090	18	20597964	20665260
ENSMUSG00000088898	Gm22515	18	40801161	40801465
ENSMUSG00000044646	Zbtb7c	18	75820178	76148561
ENSMUSG00000087170	1700001G01Rik	18	17019051	17137559
ENSMUSG00000087170	1700001G01Rik	18	17019051	17137559
ENSMUSG00000038773	Kdm3b	18	34777008	34839370
ENSMUSG00000024546	4930546C10Rik	18	68944633	68950141
ENSMUSG00000057440	Mpp7	18	7347962	7626863
ENSMUSG00000037815	Ctnna1	18	35118888	35254773
ENSMUSG00000032900	Tex43	18	56588350	56594782
ENSMUSG00000024286	Ccny	18	9314044	9450150
ENSMUSG00000088480	Gm23643	18	3770741	3770804
ENSMUSG00000024610	Cd74	18	60803848	60812646
ENSMUSG00000024512	Dynap	18	70240429	70244584
ENSMUSG00000073514	Dok6	18	89301082	89769528
ENSMUSG00000096982	Redrum	18	54422295	54452840
ENSMUSG00000080764	Gm14606	X	45403691	45404845
ENSMUSG00000005864	Cnga2	X	71991849	72010218
ENSMUSG00000082853	Gm7134	X	110372753	110375158
ENSMUSG00000094624	Gm4836	X	28270710	28293632
ENSMUSG00000059972	Gm14773	X	91155168	91155791
ENSMUSG00000031093	Dock11	X	35888832	36076562
ENSMUSG00000082594	Gm15074	X	146654675	146655610
ENSMUSG00000081684	Rps2-ps13	X	52898588	52899469
ENSMUSG00000040855	Reps2	X	162411954	162643649
ENSMUSG00000059203	Il1rapl2	X	137570608	138846946
ENSMUSG00000095008	Astx1c	X	125735043	125737928
ENSMUSG00000081551	Gm14654	X	46361460	46361906
ENSMUSG00000041688	Amot	X	145446425	145505181
ENSMUSG00000016239	Lonrf3	X	36328353	36362341
ENSMUSG00000034480	Diap2	X	129749742	130465834
ENSMUSG00000036198	Arhgap36	X	49463945	49500244
ENSMUSG00000081923	Gm9062	X	97826379	97827105
ENSMUSG00000082970	Gm15214	X	163326900	163327369
ENSMUSG00000071679	Zcchc16	X	144688907	145122411
ENSMUSG00000037341	Slc9a7	X	20105755	20291807
ENSMUSG00000100884	Gm28281	1	109574943	109575129
ENSMUSG00000062209	Erbb4	1	68032186	69108059
ENSMUSG00000036815	Dpp10	1	123321471	124045559
ENSMUSG00000099753	Gm28058	1	80098622	80098885
ENSMUSG00000101337	Dnah7c	1	46425592	46807476
ENSMUSG00000087804	Gm23434	1	99017364	99017463
ENSMUSG00000026469	Xpr1	1	155275701	155417415
ENSMUSG00000056220	Pla2g4a	1	149829618	149961290
ENSMUSG00000033701	Acbd6	1	155558120	155691330
ENSMUSG00000101738	Gm29006	1	18307824	18313906
ENSMUSG00000025907	Rb1cc1	1	6206197	6276648
ENSMUSG00000048960	Prex2	1	10993465	11303681
ENSMUSG00000103799	Gm38093	1	185744803	185757772
ENSMUSG00000101986	Gm6198	1	81554157	81557483
ENSMUSG00000089174	Gm22434	1	163118227	163118348
ENSMUSG00000026343	Gpr39	1	125676995	125873862
ENSMUSG00000100429	Gm29186	1	73528937	73536349
ENSMUSG00000099692	Gm5696	1	22030064	22030615
ENSMUSG00000052062	Pard3b	1	61638824	62642284
ENSMUSG00000060568	Fam78b	1	167001417	167091302
ENSMUSG00000099709	Gm21396	Y	51680531	51681223
ENSMUSG00000101774	Gm29616	Y	74118552	74121790
ENSMUSG00000096268	Gm20914	Y	5725978	5728317
ENSMUSG00000069044	Usp9y	Y	1298961	1459782
ENSMUSG00000101382	Gm28213	Y	37071087	37071701
ENSMUSG00000102042	Gm29195	Y	5973657	5974035
ENSMUSG00000100245	Gm21282	Y	81203798	81204493
ENSMUSG00000100532	Gm28225	Y	82675727	82678966
ENSMUSG00000096769	Gm21117	Y	51125220	51151484
ENSMUSG00000100052	Gm28353	Y	55624376	55624945
ENSMUSG00000095263	Gm21094	Y	32588415	32620443
ENSMUSG00000101017	Gm21658	Y	78035019	78035714
ENSMUSG00000100412	Gm28572	Y	7846294	7846611
ENSMUSG00000103112	Gm38016	Y	16614136	16614828
ENSMUSG00000104510	Gm34015	Y	17002626	17018392
ENSMUSG00000101527	Gm21908	Y	31231982	31232677
ENSMUSG00000102552	Gm21763	Y	19514319	19515014
ENSMUSG00000102208	Gm32033	Y	16367090	16393523
ENSMUSG00000101831	Gm29412	Y	37620892	37621587
ENSMUSG00000099668	Gm29522	Y	10658332	10660695
ENSMUSG00000089520	Gm23831	3	39799632	39799716
ENSMUSG00000039234	Sec24d	3	123267455	123365641
ENSMUSG00000089584	Gm23337	3	45978578	45978695
ENSMUSG00000106512	RP24-141D20.1	3	35413833	35414000
ENSMUSG00000095522	Gm8298	3	59861051	59877313
ENSMUSG00000043542	Zc2hc1a	3	7503483	7553836
ENSMUSG00000028013	Ppa2	3	133310110	133378235
ENSMUSG00000037643	Prkci	3	30995747	31052959
ENSMUSG00000102181	Gm37190	3	48748510	48760949
ENSMUSG00000100252	Mir124-2hg	3	17789921	17808970
ENSMUSG00000063887	Nlgn1	3	25426215	26332460
ENSMUSG00000040896	Kcnd3	3	105452330	105674002
ENSMUSG00000027878	Notch2	3	98013527	98150361
ENSMUSG00000081939	Gm15399	3	123984097	123985104
ENSMUSG00000028273	Pdlim5	3	142239590	142395696
ENSMUSG00000028015	Ctso	3	81932601	81956725
ENSMUSG00000027855	Sycp1	3	102818499	102936100
ENSMUSG00000104678	CH25-626J19.2	3	117888573	117889014
ENSMUSG00000046743	Fat4	3	38886940	39011985
ENSMUSG00000106496	RP23-112A11.3	3	35536882	35537800
ENSMUSG00000078898	Gm4723	2	175372436	175384201
ENSMUSG00000081065	Gm13576	2	64569863	64570640
ENSMUSG00000026925	Inpp5e	2	26396249	26409203
ENSMUSG00000082997	Gm13975	2	114708112	114708893
ENSMUSG00000069132	Nxph2	2	23321246	23401973
ENSMUSG00000082665	Gm11470	2	167007131	167009039
ENSMUSG00000027430	Dtd1	2	144599897	144768758
ENSMUSG00000016386	Mpped2	2	106693269	106868356
ENSMUSG00000083397	Gm5466	2	181896823	181898712
ENSMUSG00000068205	Macrod2	2	140395309	142392966
ENSMUSG00000027194	Ttc17	2	94300767	94406689
ENSMUSG00000088868	Gm23072	2	46306336	46306458
ENSMUSG00000067996	Bpifb9b	2	154307227	154320646
ENSMUSG00000085071	Gm14066	2	139256876	139677714
ENSMUSG00000103120	Gm37392	2	3065573	3066088
ENSMUSG00000027401	Tgm3	2	130012349	130050399
ENSMUSG00000026749	Nek6	2	38511643	38588041
ENSMUSG00000043909	Trp53bp1	2	121193281	121271407
ENSMUSG00000004085	Zak	2	72285637	72442610
ENSMUSG00000086840	Gm14250	2	169389081	169395524
ENSMUSG00000087845	Gm25505	5	39346691	39346936
ENSMUSG00000054520	Sh3bp2	5	34525838	34563638
ENSMUSG00000034724	Cnot6l	5	96070333	96164171
ENSMUSG00000097726	9530036O11Rik	5	28458274	28933995
ENSMUSG00000087292	Gm13832	5	115359078	115422863
ENSMUSG00000029705	Cux1	5	136248135	136567490
ENSMUSG00000104941	RP23-364E18.2	5	12354697	12355787
ENSMUSG00000088863	Gm23067	5	70186785	70186846
ENSMUSG00000105782	RP23-282A16.1	5	127020227	127023619
ENSMUSG00000039477	Tnrc18	5	142724661	142817662
ENSMUSG00000104868	RP23-37I24.1	5	63646170	63650894
ENSMUSG00000063531	Sema3e	5	14025276	14256689
ENSMUSG00000029093	Sorcs2	5	36017180	36398139
ENSMUSG00000087344	Gm15627	5	134098412	134099208
ENSMUSG00000067285	Gm16223	5	42067960	42216798
ENSMUSG00000098947	Vmn1r-ps5	5	3000116	3001052
ENSMUSG00000029134	Plb1	5	32247351	32364356
ENSMUSG00000038569	Rad9b	5	122323223	122354233
ENSMUSG00000064555	Gm24626	5	85829627	85829787
ENSMUSG00000037605	Adgrl3	5	81020138	81825133
ENSMUSG00000085217	6030471H07Rik	4	84042039	84044879
ENSMUSG00000040761	Spen	4	141467890	141538597
ENSMUSG00000085142	Gm12702	4	100052520	100065984
ENSMUSG00000089543	Gm25836	4	79244587	79244709
ENSMUSG00000040270	Bach2	4	32238804	32586108
ENSMUSG00000087510	1700112K13Rik	4	127810638	127812173
ENSMUSG00000028600	Podn	4	108014791	108096445
ENSMUSG00000083635	Gm11480	4	62939912	62940570
ENSMUSG00000041153	Osgin2	4	15997121	16013888
ENSMUSG00000081559	Gm12411	4	45550017	45550499
ENSMUSG00000064883	Gm24203	4	98275725	98275838
ENSMUSG00000095394	Gm25485	4	50286746	50286877
ENSMUSG00000046683	0610025J13Rik	4	98321398	98331791
ENSMUSG00000008575	Nfib	4	82290173	82705750
ENSMUSG00000042228	Lyn	4	3678115	3813122
ENSMUSG00000096958	Gm26573	4	146153456	147024959
ENSMUSG00000028538	St3gal3	4	117932154	118134914
ENSMUSG00000083659	Gm11258	4	74688107	74689324
ENSMUSG00000083372	Gm11235	4	72542666	72542998
ENSMUSG00000095394	Gm25485	4	50286746	50286877
ENSMUSG00000046958	4930432E11Rik	7	29558579	29582169
ENSMUSG00000091292	Gm3104	7	3086001	3087834
ENSMUSG00000002781	Tmem143	7	45896941	45917413
ENSMUSG00000078671	Chd2	7	73426638	73541830
ENSMUSG00000030742	Lat	7	126363832	126369543
ENSMUSG00000030592	Ryr1	7	29003340	29125151
ENSMUSG00000101362	Mrgprb9-ps	7	48590802	48591693
ENSMUSG00000095309	Vmn1r125	7	21272179	21273102
ENSMUSG00000030976	Tex36	7	133587024	133602115
ENSMUSG00000092464	Gm8902	7	26245899	26247958
ENSMUSG00000063317	Usp31	7	121642021	121707253
ENSMUSG00000030556	Lrrc28	7	67513411	67645268
ENSMUSG00000092621	Vmn2r-ps66	7	85053075	85070937
ENSMUSG00000099900	Scgb2b21	7	33518481	33520458
ENSMUSG00000030865	Chp2	7	122219496	122222824
ENSMUSG00000055409	Nell1	7	49974864	50865255
ENSMUSG00000064532	Gm23614	7	122265094	122265200
ENSMUSG00000088722	Gm22211	7	52075424	52075579
ENSMUSG00000093536	Smim17	7	6398715	6432093
ENSMUSG00000099647	Gm5776	7	54412158	54412478
ENSMUSG00000064293	Cntn4	6	105677660	106699310
ENSMUSG00000047102	Tas2r139	6	42140936	42141895
ENSMUSG00000029763	Exoc4	6	33249085	33973979
ENSMUSG00000032758	Kap	6	133849855	133853667
ENSMUSG00000095722	Gm23648	6	18727292	18727398
ENSMUSG00000071424	Grid2	6	63255876	64668282
ENSMUSG00000041540	Sox5	6	143828425	144781977
ENSMUSG00000084650	Gm22718	6	19046837	19047151
ENSMUSG00000057716	Tmem178b	6	39873271	40255150
ENSMUSG00000044378	Slc15a5	6	137983586	138079916
ENSMUSG00000030209	Grin2b	6	135713232	136173511
ENSMUSG00000046178	Nxph1	6	8948431	9249032
ENSMUSG00000032757	Bet1	6	4076899	4086972
ENSMUSG00000045095	Magi1	6	93675455	94283322
ENSMUSG00000039419	Cntnap2	6	45060061	47304213
ENSMUSG00000030225	Dera	6	137754542	137837891
ENSMUSG00000063063	Ctnna2	6	76881637	77979699
ENSMUSG00000097434	Gm16630	6	48130918	48395408
ENSMUSG00000086176	Gm15534	6	64990955	64991508
ENSMUSG00000095794	Igkv6-17	6	70371439	70371993
ENSMUSG00000043719	Col6a6	9	105687809	105828160
ENSMUSG00000097312	Gm26870	9	3000282	3038313
ENSMUSG00000093803	Ppp2r3d	9	124422622	124476861
ENSMUSG00000032564	Cpne4	9	104547286	105034544
ENSMUSG00000032564	Cpne4	9	104547286	105034544
ENSMUSG00000032536	Trak1	9	121366958	121474916
ENSMUSG00000025887	Casp12	9	5345430	5373032
ENSMUSG00000101357	Gm2495	9	92612512	92612977
ENSMUSG00000047193	Dync2h1	9	6928503	7184446
ENSMUSG00000101001	Gm3121	9	101281368	101281773
ENSMUSG00000032238	Rora	9	68653786	69388246
ENSMUSG00000025240	Sacm1l	9	123529882	123592598
ENSMUSG00000036030	Prtg	9	72806874	72917291
ENSMUSG00000074415	2610203C20Rik	9	41376397	41617772
ENSMUSG00000074280	Gm6166	9	57483913	57484585
ENSMUSG00000032252	Glce	9	62057248	62122655
ENSMUSG00000098429	Gm27226	9	81455397	81460966
ENSMUSG00000007892	Rplp1	9	61913284	61914538
ENSMUSG00000050730	Arhgap42	9	8994329	9239101
ENSMUSG00000079433	Gm11114	9	85312773	85312860
ENSMUSG00000031749	St3gal2	8	110919922	110972480
ENSMUSG00000036872	Abcc12	8	86482260	86580686
ENSMUSG00000081383	Gm5742	8	100060116	100060620
ENSMUSG00000031684	Slc10a7	8	78509335	78734005
ENSMUSG00000031548	Sfrp1	8	23411502	23449632
ENSMUSG00000031467	Agpat5	8	18846277	18891361
ENSMUSG00000043192	Gm1840	8	5639584	5640996
ENSMUSG00000098106	Gm5350	8	63778051	63779052
ENSMUSG00000040165	Cd209c	8	3940222	3954746
ENSMUSG00000043068	Fam89a	8	124740257	124751809
ENSMUSG00000071113	Mboat4	8	34115030	34125185
ENSMUSG00000092329	Gm20388	8	119910841	124345722
ENSMUSG00000080480	Gm23494	8	98675077	98675202
ENSMUSG00000031520	Vegfc	8	54077532	54186454
ENSMUSG00000090795	Gm7346	8	3093369	3095187
ENSMUSG00000039375	Wdr17	8	54629055	54887184
ENSMUSG00000060924	Csmd1	8	15892537	17535586
ENSMUSG00000051952	Olfr371	8	85230497	85231435
ENSMUSG00000061048	Cdh3	8	106510913	106556908
ENSMUSG00000087769	Gm23986	8	50563241	50563303
