gene_id	gene_name	chromosome	start	end
ENSMUSG00000020661	Dnmt3a	12	3806007	3914443
ENSMUSG00000033854	Kcnk10	12	98433994	98577940
ENSMUSG00000021219	Rgs6	12	82616925	83162056
ENSMUSG00000033373	Fntb	12	76765589	76921412
ENSMUSG00000066392	Nrxn3	12	88722876	90334935
ENSMUSG00000097917	Gm26839	12	99563841	99620038
ENSMUSG00000097208	Gm26698	12	86891404	86892567
ENSMUSG00000077259	Gm23979	12	9643690	9643817
ENSMUSG00000021298	Gpr132	12	112850876	112860916
ENSMUSG00000019718	L3hypdh	12	72073428	72085439
ENSMUSG00000021285	Ppp1r13b	12	111828458	111908055
ENSMUSG00000061603	Akap6	12	52699383	53151015
ENSMUSG00000040877	Wdr25	12	108894272	109028452
ENSMUSG00000100668	1700083H02Rik	12	71383154	71384208
ENSMUSG00000077750	Gm23529	12	33452712	33452843
ENSMUSG00000089047	Gm26171	12	12106737	12106867
ENSMUSG00000020592	Sdc1	12	8771323	8793715
ENSMUSG00000095939	Gm25702	15	63481214	63481276
ENSMUSG00000099054	Gm27242	15	66286917	66290243
ENSMUSG00000036158	Prickle1	15	93499114	93595891
ENSMUSG00000060429	Sntb1	15	55638843	55906949
ENSMUSG00000089320	Gm25976	15	20184832	20184961
ENSMUSG00000096883	Shisa8	15	82206952	82212815
ENSMUSG00000077627	Gm23835	15	60703992	60704123
ENSMUSG00000093058	Gm24810	15	62652935	62653004
ENSMUSG00000097875	Gm26704	15	38726869	39006185
ENSMUSG00000022560	Slc52a2	15	76538943	76542130
ENSMUSG00000067869	Tcea1-ps1	15	90882615	90883518
ENSMUSG00000022437	Samm50	15	84192233	84214303
ENSMUSG00000022262	Dnah5	15	28203752	28472045
ENSMUSG00000033565	Rbfox2	15	77078990	77307053
ENSMUSG00000022371	Col14a1	15	55307750	55520803
ENSMUSG00000016028	Celsr1	15	85898758	86033777
ENSMUSG00000022330	Osr2	15	35296098	35303304
ENSMUSG00000039801	2410089E03Rik	15	8169106	8271158
ENSMUSG00000022335	Zfat	15	68083766	68258856
ENSMUSG00000015002	Efr3a	15	65787034	65873816
ENSMUSG00000054423	Cadps	14	12372563	12823079
ENSMUSG00000022114	Spry2	14	105891949	105896819
ENSMUSG00000063142	Kcnma1	14	23289431	24004859
ENSMUSG00000021959	Lats2	14	57642077	57758388
ENSMUSG00000021932	Rnaseh2b	14	62292589	62372992
ENSMUSG00000086168	Gm15221	14	46436855	46454535
ENSMUSG00000063458	1700112E06Rik	14	22019712	23056085
ENSMUSG00000060579	Fhit	14	9550092	11162035
ENSMUSG00000022112	Gpc5	14	115092215	116525179
ENSMUSG00000096444	Gm26139	14	98624190	98624296
ENSMUSG00000103140	Gm37495	14	114820962	114821225
ENSMUSG00000033004	Mycbp2	14	103113411	103346814
ENSMUSG00000090487	Gm2888	14	3030002	3038762
ENSMUSG00000021994	Wnt5a	14	28504750	28527447
ENSMUSG00000021959	Lats2	14	57642077	57758388
ENSMUSG00000080522	Gm23881	14	48364337	48364402
ENSMUSG00000033487	Fndc3a	14	72537946	72710003
ENSMUSG00000021852	Slc35f4	14	49298519	49526046
ENSMUSG00000022021	Diap3	14	86655367	87141224
ENSMUSG00000091723	Gm17366	14	106698109	106698298
ENSMUSG00000101606	Gm29051	17	60001418	60130875
ENSMUSG00000073448	Gm10509	17	21690766	21691024
ENSMUSG00000092213	Gm18522	17	37974644	37975293
ENSMUSG00000006705	Pknox1	17	31564749	31607684
ENSMUSG00000064120	Mocs1	17	49428362	49455435
ENSMUSG00000033278	Ptprm	17	66666848	67354459
ENSMUSG00000094892	Vmn2r101	17	19577231	19612317
ENSMUSG00000046952	Gm5815	17	58593659	58594843
ENSMUSG00000024222	Fkbp5	17	28399095	28517524
ENSMUSG00000086010	Gm15318	17	31152752	31163052
ENSMUSG00000034647	Ankrd12	17	65967501	66077089
ENSMUSG00000039269	2300002M23Rik	17	35567450	35568952
ENSMUSG00000054957	Gm9959	17	80728131	80728522
ENSMUSG00000023852	Chd1	17	15704967	17394898
ENSMUSG00000100154	Gm29052	17	83068905	83070632
ENSMUSG00000006705	Pknox1	17	31564749	31607684
ENSMUSG00000032915	Adgre4	17	55749984	55853662
ENSMUSG00000024109	Nrxn1	17	90033631	91093071
ENSMUSG00000032855	Pkd1	17	24549950	24596514
ENSMUSG00000024109	Nrxn1	17	90033631	91093071
ENSMUSG00000033031	C330027C09Rik	16	48994185	49019709
ENSMUSG00000059003	Grin2a	16	9567898	9995560
ENSMUSG00000035258	Abi3bp	16	56477846	56690128
ENSMUSG00000034243	Golgb1	16	36875140	36933085
ENSMUSG00000022876	Samsn1	16	75858793	76022270
ENSMUSG00000083890	Gm15703	16	31924989	31925868
ENSMUSG00000033306	Lpp	16	24393350	24992576
ENSMUSG00000033149	Phldb2	16	45746243	45953598
ENSMUSG00000064115	Cadm2	16	66655421	67620908
ENSMUSG00000058176	Gm5407	16	49296648	49297394
ENSMUSG00000004462	Tbccd1	16	22813215	22857569
ENSMUSG00000097552	Rps19-ps12	16	79914460	79914889
ENSMUSG00000067716	Gm7275	16	48073444	48074187
ENSMUSG00000101565	1700003L19Rik	16	12811390	12848653
ENSMUSG00000102036	1700063K16Rik	16	76819585	76841784
ENSMUSG00000022935	Grik1	16	87896196	88056176
ENSMUSG00000068067	1110057P08Rik	16	89174735	89175199
ENSMUSG00000022911	Arl13b	16	62793685	62847040
ENSMUSG00000057880	Abat	16	8513429	8621568
ENSMUSG00000033306	Lpp	16	24393350	24992576
ENSMUSG00000092802	Gm26460	19	6563780	6563905
ENSMUSG00000094133	Olfr1431	19	12209568	12210506
ENSMUSG00000043531	Sorcs1	19	50143301	50678646
ENSMUSG00000024800	Rpp30	19	36083716	36104772
ENSMUSG00000063434	Sorcs3	19	48206025	48805505
ENSMUSG00000076303	Gm23061	19	17928111	17928226
ENSMUSG00000024805	Pcgf5	19	36379067	36456192
ENSMUSG00000077205	Gm25611	19	35759933	35760065
ENSMUSG00000058816	Ppp1r2-ps3	19	30538928	30539554
ENSMUSG00000024639	Gnaq	19	16132831	16387463
ENSMUSG00000024727	Trpm6	19	18749983	18892510
ENSMUSG00000055044	Pdlim1	19	40221173	40271842
ENSMUSG00000036192	Rorb	19	18930605	19111196
ENSMUSG00000006270	Vax1	19	59166187	59170056
ENSMUSG00000003228	Grk5	19	60889749	61092553
ENSMUSG00000025092	Hspa12a	19	58795751	58860984
ENSMUSG00000100969	1700030N03Rik	19	3065711	3197714
ENSMUSG00000033053	1700028P14Rik	19	23558760	23652812
ENSMUSG00000034659	Tmem109	19	10870660	10882001
ENSMUSG00000024681	Ms4a3	19	11629496	11640851
ENSMUSG00000099300	Mir6356	18	68739400	68739501
ENSMUSG00000024231	Cul2	18	3382988	3436377
ENSMUSG00000039529	Atp8b1	18	64528979	64661000
ENSMUSG00000051401	Kctd16	18	40258361	40531168
ENSMUSG00000088818	Gm22389	18	16033746	16034046
ENSMUSG00000024232	Bambi	18	3507957	3516404
ENSMUSG00000060534	Dcc	18	71258738	72351069
ENSMUSG00000058925	1700011I03Rik	18	57533780	57731065
ENSMUSG00000097181	4930594M17Rik	18	81226204	81236066
ENSMUSG00000054589	Gm9949	18	62180126	62184405
ENSMUSG00000024647	Cbln2	18	86711110	86718283
ENSMUSG00000073555	Gm4951	18	60212080	60247820
ENSMUSG00000080635	Gm25509	18	72899882	72899987
ENSMUSG00000024592	C330018D20Rik	18	56955833	56975368
ENSMUSG00000040957	Cables1	18	11839220	11945627
ENSMUSG00000063889	Crem	18	3266048	3337748
ENSMUSG00000024420	Zfp521	18	13687013	13972733
ENSMUSG00000024274	Zscan30	18	23970975	23981555
ENSMUSG00000035394	Cfap53	18	74283090	74359986
ENSMUSG00000034391	Fbxo15	18	84935158	84981376
ENSMUSG00000068014	Gm14648	X	47900345	47900827
ENSMUSG00000083699	Gm14932	X	121416143	121416789
ENSMUSG00000106233	mmu-mir-509	X	68010105	68010179
ENSMUSG00000059327	Eda	X	99975606	100400762
ENSMUSG00000031214	Ophn1	X	98554277	98891025
ENSMUSG00000052372	Il1rapl1	X	86740870	88115645
ENSMUSG00000045103	Dmd	X	82948870	85206141
ENSMUSG00000016150	Tenm1	X	42527866	43429126
ENSMUSG00000088530	Gm23280	X	76830034	76830172
ENSMUSG00000083069	Gm16431	X	54968283	54988695
ENSMUSG00000031139	Mcf2	X	60055956	60179089
ENSMUSG00000035045	Zc3h12b	X	95711678	95932637
ENSMUSG00000031352	Hccs	X	169250193	169320372
ENSMUSG00000082147	Gm14570	X	39750826	39751216
ENSMUSG00000087983	Gm22225	X	129304796	129305073
ENSMUSG00000031154	Otud5	X	7841364	7876626
ENSMUSG00000040621	Gemin8	X	166170454	166190512
ENSMUSG00000067649	Mageb18	X	92118879	92599572
ENSMUSG00000025860	Xiap	X	42059679	42109656
ENSMUSG00000045103	Dmd	X	82948870	85206141
ENSMUSG00000038599	Capn8	1	182565007	182632352
ENSMUSG00000101231	Gm28283	1	108612337	108612514
ENSMUSG00000060771	Tsga10	1	37754776	37866429
ENSMUSG00000045658	Pid1	1	84036296	84364180
ENSMUSG00000100515	Gm17916	1	115668988	115684624
ENSMUSG00000037624	Kcnk2	1	189207930	189402273
ENSMUSG00000026601	Axdnd1	1	156323509	156421159
ENSMUSG00000053153	Spag16	1	69826970	70725132
ENSMUSG00000103633	Gm38328	1	177269352	177269668
ENSMUSG00000042793	Lgr6	1	134983301	135105276
ENSMUSG00000026241	Nppc	1	86666291	86670571
ENSMUSG00000026361	Cdc73	1	143598800	143702893
ENSMUSG00000098509	Rgs21	1	144516648	144567667
ENSMUSG00000097503	3110045C21Rik	1	169969409	169972396
ENSMUSG00000086204	Gm15668	1	67249200	67323609
ENSMUSG00000026207	Speg	1	75375297	75432320
ENSMUSG00000100827	Gm29069	1	76420692	76528422
ENSMUSG00000102840	Gm38037	1	191820370	191821993
ENSMUSG00000102083	Gm5259	1	89256182	89256981
ENSMUSG00000100434	Gm3489	1	44839171	44839698
ENSMUSG00000099601	Gm29671	Y	37808837	37812183
ENSMUSG00000100322	Gm29624	Y	64323591	64333679
ENSMUSG00000100569	Gm28646	Y	67112508	67113204
ENSMUSG00000100818	Gm21287	Y	88804758	88805453
ENSMUSG00000099871	Gm21742	Y	90837413	90844040
ENSMUSG00000100520	Gm20885	Y	63747931	63772555
ENSMUSG00000099573	Gm28854	Y	26689809	26690504
ENSMUSG00000103269	Gm36978	Y	22588411	22589106
ENSMUSG00000102054	Gm29373	Y	47831932	47835165
ENSMUSG00000101706	Gm28431	Y	70560130	70563472
ENSMUSG00000101440	Gm29425	Y	70379763	70383001
ENSMUSG00000093895	Gm21865	Y	40290790	40316903
ENSMUSG00000102552	Gm21763	Y	19514319	19515014
ENSMUSG00000099633	Gm29071	Y	84907473	84910700
ENSMUSG00000099497	Gm29147	Y	78323566	78323880
ENSMUSG00000100083	Gm29467	Y	58080000	58082699
ENSMUSG00000101471	Gm29276	Y	42550083	42582250
ENSMUSG00000099372	Gm28509	Y	10151537	10154879
ENSMUSG00000100240	Gm20820	Y	86061772	86087952
ENSMUSG00000100984	Gm28357	Y	4885200	4887558
ENSMUSG00000106650	RP24-366N1.1	3	110634323	110636856
ENSMUSG00000083938	Gm12448	3	99544408	99545062
ENSMUSG00000011008	Mcoln2	3	146149833	146195513
ENSMUSG00000106373	RP23-191E1.1	3	106275200	106299760
ENSMUSG00000106285	RP24-184C18.1	3	148130244	148141598
ENSMUSG00000069114	Zbtb10	3	9250602	9285333
ENSMUSG00000028080	Lrba	3	86224680	86782692
ENSMUSG00000095827	Gm5283	3	17230642	17230975
ENSMUSG00000105765	RP23-424L10.1	3	134404143	134423635
ENSMUSG00000032826	Ank2	3	126921612	127499350
ENSMUSG00000027692	Tnik	3	28263214	28675858
ENSMUSG00000103295	Scp2-ps1	3	155514441	155515311
ENSMUSG00000102270	Gm8388	3	63173106	63173861
ENSMUSG00000102470	Gm37244	3	10772919	10774899
ENSMUSG00000097911	Gm26691	3	133830668	134240641
ENSMUSG00000001016	Ilf2	3	90476126	90488379
ENSMUSG00000105558	RP23-349J3.8	3	130929366	130930670
ENSMUSG00000027902	Chil6	3	106387384	106406182
ENSMUSG00000103339	Gm37996	3	12384243	12384609
ENSMUSG00000097911	Gm26691	3	133830668	134240641
ENSMUSG00000058318	Phf21a	2	92093117	92364666
ENSMUSG00000086941	Gm2020	2	175844964	175846922
ENSMUSG00000027514	Zbp1	2	173206612	173218923
ENSMUSG00000081980	Gm13702	2	84144890	84145714
ENSMUSG00000027016	Zfp385b	2	77410634	77819639
ENSMUSG00000085350	4930529I22Rik	2	169399145	169405450
ENSMUSG00000068205	Macrod2	2	140395309	142392966
ENSMUSG00000027167	Elp4	2	105701027	105904564
ENSMUSG00000083197	Gm13581	2	61224792	61225082
ENSMUSG00000059742	Kcnh7	2	62693414	63184287
ENSMUSG00000026750	Psmb7	2	38588036	38644087
ENSMUSG00000026657	Frmd4a	2	4017717	4614043
ENSMUSG00000063684	Gm13910	2	108948806	108950233
ENSMUSG00000075284	Wipf1	2	73429610	73529734
ENSMUSG00000027189	Trim44	2	102300119	102407828
ENSMUSG00000025780	Itih5	2	10153571	10256529
ENSMUSG00000057234	Mettl15	2	109092297	109280748
ENSMUSG00000007659	Bcl2l1	2	152780668	152831728
ENSMUSG00000040549	Ckap5	2	91526762	91620664
ENSMUSG00000027261	Hao1	2	134497361	134554368
ENSMUSG00000073102	Drc1	5	30281388	30366695
ENSMUSG00000040537	Adam22	5	8072352	8368160
ENSMUSG00000029406	Pitpnm2	5	124118690	124249760
ENSMUSG00000040118	Cacna2d1	5	15934691	16374511
ENSMUSG00000029188	Slc34a2	5	53038081	53071664
ENSMUSG00000061601	Pclo	5	14514918	14863459
ENSMUSG00000050640	Tmem150c	5	100077872	100159808
ENSMUSG00000105254	RP23-443N7.4	5	23330370	23347274
ENSMUSG00000029403	Cdkl2	5	92006074	92043042
ENSMUSG00000104870	RP24-315J23.2	5	50151333	50156095
ENSMUSG00000059434	Gckr	5	31297581	31327300
ENSMUSG00000096124	Gm22308	5	59214946	59215052
ENSMUSG00000029291	Rufy3	5	88565040	88651392
ENSMUSG00000061288	Taok3	5	117120129	117275219
ENSMUSG00000029088	Kcnip4	5	48389502	49524907
ENSMUSG00000029420	Rimbp2	5	128757791	128953486
ENSMUSG00000050640	Tmem150c	5	100077872	100159808
ENSMUSG00000048764	Tmprss11f	5	86521898	86632424
ENSMUSG00000040003	Magi2	5	19227036	20704792
ENSMUSG00000046709	Mapk10	5	102907948	103211334
ENSMUSG00000028467	Gba2	4	43566928	43578873
ENSMUSG00000054885	4930578G10Rik	4	42735545	42846248
ENSMUSG00000073910	Mob3b	4	34949074	35157484
ENSMUSG00000037306	Man1c1	4	134561690	134704290
ENSMUSG00000084163	Gm11901	4	27543178	27543614
ENSMUSG00000055761	Nkain3	4	20118874	20778866
ENSMUSG00000028369	Svep1	4	58042442	58206859
ENSMUSG00000083228	Gm11779	4	4978507	4978874
ENSMUSG00000100863	Gm12669	4	91805547	91806555
ENSMUSG00000008575	Nfib	4	82290173	82705750
ENSMUSG00000095455	Mup-ps3	4	60237345	60244027
ENSMUSG00000099186	Gm27878	4	3051714	3051819
ENSMUSG00000045083	Lingo2	4	35706647	36951747
ENSMUSG00000028847	Trappc3	4	126262325	126275883
ENSMUSG00000082058	Gm11923	4	29490156	29490663
ENSMUSG00000085147	Gm12609	4	89381957	89399880
ENSMUSG00000028434	Epb4.1l4b	4	56991972	57143437
ENSMUSG00000028494	Plin2	4	86648386	86670060
ENSMUSG00000053510	Nrd1	4	109000655	109061777
ENSMUSG00000084253	Gm11256	4	75854518	75855346
ENSMUSG00000030877	4933427G17Rik	7	120982509	121014787
ENSMUSG00000097697	4833412C05Rik	7	67784725	67803496
ENSMUSG00000030881	Arfip2	7	105634203	105640416
ENSMUSG00000058145	Adamts17	7	66839735	67152625
ENSMUSG00000030655	Smg1	7	118131308	118243637
ENSMUSG00000025104	Hdgfrp3	7	81881251	81934473
ENSMUSG00000096516	Olfr628	7	103731928	103732878
ENSMUSG00000096151	Olfr477	7	107990367	107991299
ENSMUSG00000053877	Srcap	7	127511983	127567054
ENSMUSG00000039428	Tmem135	7	89139723	89404222
ENSMUSG00000031027	Stk33	7	109279223	109439081
ENSMUSG00000030849	Fgfr2	7	130162451	133123350
ENSMUSG00000094531	Olfr671	7	104975042	104975983
ENSMUSG00000045813	Gm9801	7	62114641	62118987
ENSMUSG00000094053	Scgb2b7	7	31703779	31705757
ENSMUSG00000053025	Sv2b	7	75114897	75309262
ENSMUSG00000091528	Gm9268	7	43018798	43048106
ENSMUSG00000023159	Psg29	7	17203477	17215756
ENSMUSG00000091474	2610021A01Rik	7	41599261	41628533
ENSMUSG00000087304	Gm15415	7	96906826	96947034
ENSMUSG00000039419	Cntnap2	6	45060061	47304213
ENSMUSG00000001424	Snd1	6	28475139	28935162
ENSMUSG00000071424	Grid2	6	63255876	64668282
ENSMUSG00000071424	Grid2	6	63255876	64668282
ENSMUSG00000092164	Rergl	6	139493182	139501909
ENSMUSG00000053004	Hrh1	6	114397936	114483296
ENSMUSG00000062190	Lancl2	6	57702601	57739438
ENSMUSG00000030344	Akap3	6	126853098	126874307
ENSMUSG00000033933	Vhl	6	113623959	113631633
ENSMUSG00000054966	Lmntd1	6	145365134	145614319
ENSMUSG00000002871	Tpra1	6	88902251	88912238
ENSMUSG00000065212	Gm26264	6	81638311	81638469
ENSMUSG00000052581	Lrrtm4	6	80018877	80810143
ENSMUSG00000076505	Igkv1-131	6	67766036	67766772
ENSMUSG00000097548	Gm26748	6	99725771	99732553
ENSMUSG00000030067	Foxp1	6	98925338	99522721
ENSMUSG00000057163	Prss2	6	41521787	41525079
ENSMUSG00000093658	Gm20617	6	6456189	6484487
ENSMUSG00000097957	Gm8993	6	75201988	75202837
ENSMUSG00000063063	Ctnna2	6	76881637	77979699
ENSMUSG00000101526	Gm28622	9	74560582	74561378
ENSMUSG00000032402	Smad3	9	63646767	63757994
ENSMUSG00000039285	Azi2	9	118040499	118069794
ENSMUSG00000102683	Gm37375	9	87498112	87498498
ENSMUSG00000097312	Gm26870	9	3000282	3038313
ENSMUSG00000032238	Rora	9	68653786	69388246
ENSMUSG00000035941	Ibtk	9	85687360	85749334
ENSMUSG00000038708	Golga4	9	118506318	118582522
ENSMUSG00000065382	Gm23097	9	6706342	6706446
ENSMUSG00000032006	Pdgfd	9	6168612	6378843
ENSMUSG00000032560	Dnajc13	9	104151282	104262930
ENSMUSG00000102020	Gm28620	9	79238620	79239058
ENSMUSG00000035032	Nek11	9	105162156	105395524
ENSMUSG00000032454	Rbp2	9	98486115	98509781
ENSMUSG00000032356	Rasgrf1	9	89909908	90026977
ENSMUSG00000032537	Ephb1	9	101922128	102354693
ENSMUSG00000062121	Olfr149	9	39701793	39702822
ENSMUSG00000032006	Pdgfd	9	6168612	6378843
ENSMUSG00000031963	Bmper	9	23223076	23485202
ENSMUSG00000103259	2610105M22Rik	9	35361961	35363113
ENSMUSG00000037415	Ranbp10	8	105768308	105827350
ENSMUSG00000031642	Sh3rf1	8	61224171	61396072
ENSMUSG00000031841	Cdh13	8	118283733	119324921
ENSMUSG00000054162	Spock3	8	62951009	63357103
ENSMUSG00000094718	Gm22825	8	107842451	107842551
ENSMUSG00000031603	Fgf20	8	40279166	40308331
ENSMUSG00000039057	Myo16	8	10272572	10634741
ENSMUSG00000060924	Csmd1	8	15892537	17535586
ENSMUSG00000053399	Adamts18	8	113697126	113848615
ENSMUSG00000092329	Gm20388	8	119910841	124345722
ENSMUSG00000074108	Rpl10-ps2	8	106927769	106928413
ENSMUSG00000063932	Poteg	8	27447670	27495172
ENSMUSG00000087761	Gm23981	8	77807535	77807640
ENSMUSG00000050271	D8Ertd82e	8	36094828	36147787
ENSMUSG00000077938	Gm24132	8	96656129	96656219
ENSMUSG00000090795	Gm7346	8	3093369	3095187
ENSMUSG00000074151	Nlrc5	8	94472763	94527272
ENSMUSG00000034799	Unc13a	8	71624417	71671757
ENSMUSG00000098075	Gm26994	8	112554617	112569575
ENSMUSG00000031559	4930555F03Rik	8	49370886	49521095
