gene_id	gene_name	chromosome	start	end
ENSMUSG00000088046	Gm23324	14	94448221	94448351
ENSMUSG00000035566	Pcdh17	14	84443563	84537060
ENSMUSG00000065102	n-R5s50	14	110161835	110161945
ENSMUSG00000022012	Enox1	14	77156763	77721760
ENSMUSG00000022112	Gpc5	14	115092215	116525179
ENSMUSG00000088405	Gm25886	14	89393076	89393189
ENSMUSG00000022025	Lect1	14	79637690	79662170
ENSMUSG00000032925	Itgbl1	14	123659971	123975618
ENSMUSG00000098125	Gm9578	14	80341733	80342485
ENSMUSG00000021879	Dnah12	14	26693274	26891703
ENSMUSG00000063458	1700112E06Rik	14	22019712	23056085
ENSMUSG00000022003	Slc25a30	14	75761999	75787037
ENSMUSG00000021991	Cacna2d3	14	28904943	29721864
ENSMUSG00000102189	Gm37194	14	50061360	50064390
ENSMUSG00000015968	Cacna1d	14	30039949	30491156
ENSMUSG00000051506	Wdfy4	14	32959547	33185508
ENSMUSG00000060579	Fhit	14	9550092	11162035
ENSMUSG00000052105	Mtcl1	17	66336982	66449750
ENSMUSG00000098122	Gm27039	17	92527273	92528510
ENSMUSG00000038048	Cntnap5c	17	57769570	58410342
ENSMUSG00000023868	Pde10a	17	8525372	8986648
ENSMUSG00000024085	Man2a1	17	64600736	64755110
ENSMUSG00000078546	2210404O09Rik	17	21879570	21909926
ENSMUSG00000023809	Rps6ka2	17	7170115	7303313
ENSMUSG00000063383	Zfp947	17	22144359	22166190
ENSMUSG00000023802	Nox3	17	3635240	3696261
ENSMUSG00000041831	Sytl3	17	6673458	6738042
ENSMUSG00000098964	Gm27700	17	24010032	24010112
ENSMUSG00000045842	Gm7148	17	40115358	40116068
ENSMUSG00000024299	Adamts10	17	33524204	33553782
ENSMUSG00000071172	Srsf3	17	29032673	29043366
ENSMUSG00000048249	Crebrf	17	26715650	26776635
ENSMUSG00000056133	Gm9992	17	7363712	7385305
ENSMUSG00000023868	Pde10a	17	8525372	8986648
ENSMUSG00000025431	Crisp1	17	40293758	40319207
ENSMUSG00000052105	Mtcl1	17	66336982	66449750
ENSMUSG00000087829	Gm22277	17	67551607	67551883
ENSMUSG00000022772	Senp5	16	31962506	32003287
ENSMUSG00000095894	Gm24795	16	39455015	39455135
ENSMUSG00000022912	Pros1	16	62854307	62929346
ENSMUSG00000097694	G730013B05Rik	16	50526304	50559435
ENSMUSG00000022817	Itgb5	16	33829665	33949153
ENSMUSG00000046748	Tmem45a2	16	57036967	57071346
ENSMUSG00000095122	Gm23215	16	3249584	3249704
ENSMUSG00000073976	1700026J12Rik	16	49210641	49255772
ENSMUSG00000022805	Maats1	16	38297754	38342143
ENSMUSG00000068167	Csnka2ip	16	64477813	64479148
ENSMUSG00000022894	Adamts5	16	85858170	85901125
ENSMUSG00000000159	Igsf5	16	96361668	96525580
ENSMUSG00000075033	Nxpe3	16	55839953	55895279
ENSMUSG00000022883	Robo1	16	72663149	73046095
ENSMUSG00000033306	Lpp	16	24393350	24992576
ENSMUSG00000033501	Crygs	16	22805203	22811410
ENSMUSG00000052133	Sema5b	16	35541145	35664732
ENSMUSG00000068167	Csnka2ip	16	64477813	64479148
ENSMUSG00000095506	Gm22448	16	66254786	66254892
ENSMUSG00000022748	Cmss1	16	57302199	57606825
ENSMUSG00000096740	Lbhd1	19	8883732	8892627
ENSMUSG00000053799	Exoc6	19	37550418	37683245
ENSMUSG00000101389	Ms4a4a	19	11375523	11392790
ENSMUSG00000024713	Pcsk5	19	17432832	17837632
ENSMUSG00000039699	Batf2	19	6140983	6172476
ENSMUSG00000040929	Rfx3	19	27761721	28011166
ENSMUSG00000088907	Gm25437	19	19275899	19276030
ENSMUSG00000035804	Ins1	19	52264323	52265456
ENSMUSG00000062083	Rpl13a-ps1	19	50030124	50030735
ENSMUSG00000100969	1700030N03Rik	19	3065711	3197714
ENSMUSG00000025078	Nhlrc2	19	56548261	56598846
ENSMUSG00000024769	Cdc42bpg	19	6306456	6325652
ENSMUSG00000067225	Cyp2c54	19	40037941	40073811
ENSMUSG00000100615	Gm5511	19	11438031	11438832
ENSMUSG00000067872	Ccdc87	19	4839366	4842528
ENSMUSG00000024943	Smc5	19	23206441	23273897
ENSMUSG00000024749	Tmc1	19	20783458	20954202
ENSMUSG00000047368	Abhd17b	19	21653309	21685637
ENSMUSG00000071691	Gm960	19	4625841	4698668
ENSMUSG00000035179	Ppp1r32	19	10474257	10482897
ENSMUSG00000057440	Mpp7	18	7347962	7626863
ENSMUSG00000033628	Pik3c3	18	30272747	30348126
ENSMUSG00000096288	Gm22251	18	13209702	13209808
ENSMUSG00000052928	Ctif	18	75431224	75697696
ENSMUSG00000093774	Vmn1r-ps151	18	3026901	3027882
ENSMUSG00000054477	Kcnn2	18	45268860	45686024
ENSMUSG00000097710	2310026I22Rik	18	32915826	32939222
ENSMUSG00000034391	Fbxo15	18	84935158	84981376
ENSMUSG00000039840	Epg5	18	77938467	78035027
ENSMUSG00000050321	Neto1	18	86394952	86501897
ENSMUSG00000019647	Sema6a	18	47235598	47368870
ENSMUSG00000088480	Gm23643	18	3770741	3770804
ENSMUSG00000059040	Eno1b	18	48045335	48048378
ENSMUSG00000093774	Vmn1r-ps151	18	3026901	3027882
ENSMUSG00000024411	Aqp4	18	15389394	15403684
ENSMUSG00000025885	Myo5b	18	74440936	74771493
ENSMUSG00000044646	Zbtb7c	18	75820178	76148561
ENSMUSG00000098287	Mir6355	18	59579630	59579735
ENSMUSG00000024552	Slc14a2	18	78146940	78209094
ENSMUSG00000024283	Wac	18	7868832	7973547
ENSMUSG00000065903	Gm26111	X	64800511	64800616
ENSMUSG00000045103	Dmd	X	82948870	85206141
ENSMUSG00000078324	Gm2933	X	33700649	33702349
ENSMUSG00000044150	A830080D01Rik	X	159526688	159593081
ENSMUSG00000031227	Magee1	X	105120378	105123927
ENSMUSG00000042498	D330045A20Rik	X	139480367	139554582
ENSMUSG00000016319	Slc25a5	X	36795651	36798807
ENSMUSG00000083603	Gm14810	X	98544397	98544882
ENSMUSG00000031290	Lrch2	X	147470375	147554081
ENSMUSG00000071679	Zcchc16	X	144688907	145122411
ENSMUSG00000086676	Gm14705	X	69356596	69361269
ENSMUSG00000085060	E330016L19Rik	X	30037837	30087879
ENSMUSG00000080889	Gm7974	X	55175816	55196233
ENSMUSG00000082886	Gm5386	X	45546931	45549380
ENSMUSG00000031274	Col4a5	X	141475385	141689234
ENSMUSG00000000223	Drp2	X	134404551	134456573
ENSMUSG00000088026	Gm22143	X	132681887	132682089
ENSMUSG00000016150	Tenm1	X	42527866	43429126
ENSMUSG00000034755	Pcdh11x	X	120290259	120910619
ENSMUSG00000096716	Gm5755	X	17880670	17881506
ENSMUSG00000026288	Inpp5d	1	87620312	87720507
ENSMUSG00000088167	Gm23535	1	149707377	149707482
ENSMUSG00000102592	Gm38385	1	3752010	3754360
ENSMUSG00000089310	Gm23181	1	95039934	95040043
ENSMUSG00000102690	Gm37779	1	105887633	105891012
ENSMUSG00000103114	Gm32200	1	191436340	191465048
ENSMUSG00000100851	Gm28928	1	124505757	124846039
ENSMUSG00000065215	Gm26263	1	77898283	77898446
ENSMUSG00000088582	Gm22966	1	148326980	148327108
ENSMUSG00000082159	Gm7910	1	31736057	31736891
ENSMUSG00000026103	Gls	1	52163448	52233232
ENSMUSG00000026073	Il1r2	1	40074079	40125231
ENSMUSG00000099453	Gm18248	1	99638396	99640241
ENSMUSG00000091476	Gm16432	1	177983423	178172704
ENSMUSG00000100816	Gm28321	1	50815375	50817701
ENSMUSG00000101610	Gm7560	1	12120960	12121832
ENSMUSG00000052331	Ankrd44	1	54645340	54926387
ENSMUSG00000067028	Cntnap5b	1	99772765	100485942
ENSMUSG00000026610	Esrrg	1	187608791	188214885
ENSMUSG00000053153	Spag16	1	69826970	70725132
ENSMUSG00000100008	Gm28481	Y	71592909	71593223
ENSMUSG00000100584	Gm28733	Y	52940506	52943743
ENSMUSG00000100509	Gm21810	Y	33105205	33105900
ENSMUSG00000101626	Gm29386	Y	35190746	35193986
ENSMUSG00000100559	Gm20803	Y	61945610	61947950
ENSMUSG00000099871	Gm21742	Y	90837413	90844040
ENSMUSG00000103112	Gm38016	Y	16614136	16614828
ENSMUSG00000103589	Gm37840	Y	23757634	23760872
ENSMUSG00000101527	Gm21908	Y	31231982	31232677
ENSMUSG00000101403	Gm20882	Y	64227060	64227755
ENSMUSG00000102492	Gm36987	Y	14525080	14528058
ENSMUSG00000093918	Gm21677	Y	3294976	3306449
ENSMUSG00000101821	Gm21308	Y	49318058	49318753
ENSMUSG00000101913	Gm28999	Y	7085143	7088378
ENSMUSG00000102159	Gm37476	Y	21619726	21620421
ENSMUSG00000094181	Gm21739	Y	44232123	44264444
ENSMUSG00000101914	Gm21790	Y	82019229	82019921
ENSMUSG00000099505	Gm28442	Y	6952407	6952905
ENSMUSG00000101139	Gm29639	Y	67818566	67829491
ENSMUSG00000101440	Gm29425	Y	70379763	70383001
ENSMUSG00000063600	Egfem1	3	29082023	29691209
ENSMUSG00000078780	Gm5150	3	15946870	16006437
ENSMUSG00000027778	Ift80	3	68892499	69004570
ENSMUSG00000103224	Gm2077	3	3939144	3939462
ENSMUSG00000106621	RP23-175A22.1	3	37838468	37839573
ENSMUSG00000095028	Sirpb1b	3	15495751	15575065
ENSMUSG00000049100	Pcdh10	3	45378398	45435623
ENSMUSG00000088229	Gm22604	3	9402175	9402485
ENSMUSG00000028173	Wls	3	159839672	159938664
ENSMUSG00000106086	RP24-176P19.3	3	131109026	131112090
ENSMUSG00000103257	Gm7977	3	48026013	48026760
ENSMUSG00000097804	Gm16685	3	7612705	7690001
ENSMUSG00000104096	Gm20356	3	74009217	74017277
ENSMUSG00000051788	4930564D02Rik	3	105066844	105078806
ENSMUSG00000106437	RP24-285A14.2	3	127970709	127972881
ENSMUSG00000098085	Gm8919	3	11658497	11659510
ENSMUSG00000036745	Ttll7	3	146852367	146984009
ENSMUSG00000028152	Tspan5	3	138742195	138907905
ENSMUSG00000040253	Gbp7	3	142530342	142550149
ENSMUSG00000050533	Gm9845	3	39357394	39359128
ENSMUSG00000068205	Macrod2	2	140395309	142392966
ENSMUSG00000083147	Olfr1103-ps1	2	87009938	87010875
ENSMUSG00000088574	Gm24534	2	8472094	8472384
ENSMUSG00000083170	Gm14405	2	176851851	176855548
ENSMUSG00000033156	Cst10	2	149405057	149410293
ENSMUSG00000082536	Gm13456	2	40555752	40557116
ENSMUSG00000061171	Slc38a11	2	65316430	65364034
ENSMUSG00000040383	Aqr	2	114101170	114187024
ENSMUSG00000082127	Gm13577	2	64474745	64474957
ENSMUSG00000084407	Gm14018	2	121485432	121491512
ENSMUSG00000082971	Gm13517	2	55775548	55777042
ENSMUSG00000027209	Fam227b	2	125983483	126152004
ENSMUSG00000035000	Dpp4	2	62330073	62412231
ENSMUSG00000053141	Ptprt	2	161521990	162661147
ENSMUSG00000027649	Ctnnbl1	2	157737401	157891614
ENSMUSG00000027276	Jag1	2	137081456	137116644
ENSMUSG00000049252	Lrp1b	2	40595248	42653598
ENSMUSG00000074981	Dcdc5	2	106003336	106406151
ENSMUSG00000085193	Gm13322	2	17181743	17185487
ENSMUSG00000036792	Mbd5	2	48949508	49325405
ENSMUSG00000105903	RP24-390N7.3	5	60940938	60945649
ENSMUSG00000082361	Btc	5	91357261	91402994
ENSMUSG00000082938	Gm2810	5	40328438	40329427
ENSMUSG00000084548	n-R5s175	5	119297245	119297361
ENSMUSG00000106113	RP23-267P6.1	5	54996620	54997448
ENSMUSG00000029299	Abcg3	5	104935057	104982718
ENSMUSG00000105579	RP24-548B7.1	5	99060608	99171421
ENSMUSG00000016128	Stard13	5	151037628	151233836
ENSMUSG00000034663	Bmp2k	5	96997689	97091867
ENSMUSG00000091970	Gm4868	5	125847952	125848740
ENSMUSG00000029381	Shroom3	5	92683435	92965318
ENSMUSG00000042605	Atxn2	5	121711337	121816493
ENSMUSG00000040118	Cacna2d1	5	15934691	16374511
ENSMUSG00000053268	Dspp	5	104170712	104180127
ENSMUSG00000066952	Myo1h	5	114314941	114365357
ENSMUSG00000029613	Eif2ak1	5	143817788	143904251
ENSMUSG00000082938	Gm2810	5	40328438	40329427
ENSMUSG00000056076	Eif3b	5	140419328	140443360
ENSMUSG00000034826	Nup54	5	92415540	92435219
ENSMUSG00000105274	RP24-332C17.1	5	125928770	125952630
ENSMUSG00000085375	Gm12506	4	55605149	55636901
ENSMUSG00000073723	Gm13102	4	144106474	144110101
ENSMUSG00000039774	Galnt12	4	47091909	47123070
ENSMUSG00000028351	Brinp1	4	68761514	68954397
ENSMUSG00000082919	Gm12641	4	93106988	93109914
ENSMUSG00000083296	Gm12638	4	92373051	92373348
ENSMUSG00000055761	Nkain3	4	20118874	20778866
ENSMUSG00000028413	B4galt1	4	40804602	40854005
ENSMUSG00000084267	Gm12417	4	85176527	85176929
ENSMUSG00000003038	Hmgn2	4	133964738	133968650
ENSMUSG00000034919	Ttc22	4	106622432	106640189
ENSMUSG00000083983	Gm12375	4	37880081	37889918
ENSMUSG00000082490	Gm11880	4	22117134	22117532
ENSMUSG00000028546	Elavl4	4	110203722	110351909
ENSMUSG00000095394	Gm25485	4	50286746	50286877
ENSMUSG00000085155	Gm11780	4	4528204	4528719
ENSMUSG00000028514	Usp24	4	106316213	106441322
ENSMUSG00000083385	Gm11411	4	81696441	81697159
ENSMUSG00000085840	Gm11261	4	78659858	78661588
ENSMUSG00000040761	Spen	4	141467890	141538597
ENSMUSG00000048078	Tenm4	7	96171244	96911093
ENSMUSG00000030525	Chrna7	7	63098692	63212526
ENSMUSG00000087922	Gm23229	7	118279861	118279965
ENSMUSG00000056696	Olfr1350	7	6569993	6570919
ENSMUSG00000094001	Vmn1r122	7	21133211	21134128
ENSMUSG00000060508	Nlrp9b	7	20008023	20073306
ENSMUSG00000030849	Fgfr2	7	130162451	133123350
ENSMUSG00000091292	Gm3104	7	3086001	3087834
ENSMUSG00000007279	Scube2	7	109798676	109865679
ENSMUSG00000025754	Agbl1	7	76318072	76766608
ENSMUSG00000055489	Ano5	7	51511029	51598709
ENSMUSG00000053025	Sv2b	7	75114897	75309262
ENSMUSG00000070469	Adamtsl3	7	82335694	82614450
ENSMUSG00000096033	Gm5899	7	94197210	94197461
ENSMUSG00000094841	Gm10610	7	83542800	83550258
ENSMUSG00000005533	Igf1r	7	67952859	68226780
ENSMUSG00000091651	Vmn2r36	7	7876651	7902462
ENSMUSG00000030543	Mesp2	7	79810727	79813431
ENSMUSG00000101449	Gm17791	7	41325815	41327315
ENSMUSG00000063535	Zfp773	7	7130678	7136755
ENSMUSG00000063063	Ctnna2	6	76881637	77979699
ENSMUSG00000029920	Smarcad1	6	65042667	65116050
ENSMUSG00000046717	Igbp1b	6	138657095	138658444
ENSMUSG00000030131	Mug2	6	122006798	122085967
ENSMUSG00000041741	Pde3a	6	141249269	141505940
ENSMUSG00000034269	Setd5	6	113077365	113153435
ENSMUSG00000089091	Gm25656	6	103832513	103832578
ENSMUSG00000041791	Capza3	6	140041557	140042778
ENSMUSG00000080824	Gm9001	6	75782358	75782756
ENSMUSG00000089288	Gm26022	6	102862368	102862475
ENSMUSG00000045441	Gprin3	6	59352461	59426290
ENSMUSG00000063568	Jazf1	6	52768797	53068631
ENSMUSG00000056197	4931417E11Rik	6	73468573	73469667
ENSMUSG00000092448	Gm20387	6	110639753	110645916
ENSMUSG00000004347	Pde1c	6	56069821	56369634
ENSMUSG00000089091	Gm25656	6	103832513	103832578
ENSMUSG00000084861	1700095J07Rik	6	30304605	30331779
ENSMUSG00000030091	Nup210	6	91013068	91116829
ENSMUSG00000093964	Gm26179	6	74340950	74341081
ENSMUSG00000072476	Gm9008	6	76496357	76497631
ENSMUSG00000032006	Pdgfd	9	6168612	6378843
ENSMUSG00000061559	Wdr61	9	54714735	54734519
ENSMUSG00000089066	Gm22836	9	82439414	82439474
ENSMUSG00000100568	Gm29602	9	91216015	91216456
ENSMUSG00000093937	Gm25528	9	87888456	87888587
ENSMUSG00000032503	Arpp21	9	112065091	112235938
ENSMUSG00000047667	Olfr26	9	38855060	38855990
ENSMUSG00000032340	Neo1	9	58874679	59036441
ENSMUSG00000066442	Mthfs	9	89210676	89377713
ENSMUSG00000032563	Mrpl3	9	105053239	105079888
ENSMUSG00000025892	Gria4	9	4417899	4796234
ENSMUSG00000037286	Stag1	9	100597798	100959375
ENSMUSG00000080401	Gm23653	9	48506964	48507060
ENSMUSG00000032087	Dscaml1	9	45430293	45753164
ENSMUSG00000045994	B3gat1	9	26733728	26763101
ENSMUSG00000032525	Nktr	9	121719169	121756843
ENSMUSG00000032076	Cadm1	9	47530173	47857637
ENSMUSG00000013584	Aldh1a2	9	71215789	71296243
ENSMUSG00000047193	Dync2h1	9	6928503	7184446
ENSMUSG00000099188	Gm27248	9	83073223	83073388
ENSMUSG00000096943	Gm26721	8	83887079	83899501
ENSMUSG00000031520	Vegfc	8	54077532	54186454
ENSMUSG00000094718	Gm22825	8	107842451	107842551
ENSMUSG00000034829	Nxnl1	8	71560556	71566649
ENSMUSG00000031841	Cdh13	8	118283733	119324921
ENSMUSG00000046794	Ppp1r3b	8	35375741	35388124
ENSMUSG00000064882	Gm24202	8	27761009	27761111
ENSMUSG00000089956	Gm16553	8	3709804	3739044
ENSMUSG00000013160	Atp6v0d1	8	105524465	105566047
ENSMUSG00000031520	Vegfc	8	54077532	54186454
ENSMUSG00000074065	Gm10617	8	117802062	117803234
ENSMUSG00000080592	Gm22030	8	35977516	35977578
ENSMUSG00000050271	D8Ertd82e	8	36094828	36147787
ENSMUSG00000001995	Sipa1l2	8	125418063	125492710
ENSMUSG00000037492	Zmat4	8	23636019	24156585
ENSMUSG00000065727	Gm26164	8	60079590	60079693
ENSMUSG00000031901	Dus2	8	105991337	106053840
ENSMUSG00000100510	AV026068	8	57304265	57320859
ENSMUSG00000039539	Sgcz	8	37522298	38661508
ENSMUSG00000038506	Dcun1d2	8	13255963	13288126
