gene_id	gene_name	chromosome	start	end
ENSMUSG00000024661	Fth1	19	9982703	9985092
ENSMUSG00000024797	Vps51	19	6067842	6080324
ENSMUSG00000097446	Gm26629	19	50677406	50778662
ENSMUSG00000033628	Pik3c3	18	30272747	30348126
ENSMUSG00000085289	Gm15337	18	39367038	39389425
ENSMUSG00000103458	Pcdha4	18	36952741	37840200
ENSMUSG00000024411	Aqp4	18	15389394	15403684
ENSMUSG00000103458	Pcdha4	18	36952741	37840200
ENSMUSG00000103172	Gm37148	18	8928235	8929826
ENSMUSG00000024587	Nars	18	64499665	64516557
ENSMUSG00000056124	B4galt6	18	20684599	20746404
ENSMUSG00000047989	Ino80c	18	24104757	24121953
ENSMUSG00000098119	Gm26959	18	55745251	55746228
ENSMUSG00000094440	Gm25453	18	86349586	86349692
ENSMUSG00000097080	1700086O06Rik	18	38238405	38250565
ENSMUSG00000098165	Gm26977	18	79875587	79876582
ENSMUSG00000034484	Snx2	18	53176365	53220860
ENSMUSG00000097181	4930594M17Rik	18	81226204	81236066
ENSMUSG00000071856	Mcc	18	44425061	44812182
ENSMUSG00000024647	Cbln2	18	86711110	86718283
ENSMUSG00000042705	Commd10	18	46958862	47087992
ENSMUSG00000048410	Zfp407	18	84128027	84589725
ENSMUSG00000039840	Epg5	18	77938467	78035027
ENSMUSG00000045802	Hsf3	X	96306178	96456294
ENSMUSG00000096056	Gm21986	X	101295839	101321348
ENSMUSG00000080948	Gm14481	X	11220607	11221235
ENSMUSG00000025658	Cnksr2	X	157821436	158043294
ENSMUSG00000083602	Gm14911	X	117663894	117664882
ENSMUSG00000083641	Gm9225	X	110539337	110540480
ENSMUSG00000045103	Dmd	X	82948870	85206141
ENSMUSG00000098849	Gm27892	X	25679415	25679520
ENSMUSG00000081232	Gm14373	X	5699727	5701884
ENSMUSG00000080938	Gm6062	X	70978281	70978911
ENSMUSG00000081489	Gm14672	X	65194669	65195115
ENSMUSG00000059203	Il1rapl2	X	137570608	138846946
ENSMUSG00000081072	Gm14977	X	131558228	131559516
ENSMUSG00000065422	Mir221	X	19146294	19146388
ENSMUSG00000062393	Dgkk	X	6779306	6948363
ENSMUSG00000047045	Tmem164	X	142681406	142843494
ENSMUSG00000080743	Gm7150	X	153403090	153404070
ENSMUSG00000055700	4933401B06Rik	X	107542582	107543800
ENSMUSG00000081900	Gm14985	X	129537510	129538295
ENSMUSG00000096978	Gm26851	X	133687780	133707262
ENSMUSG00000088970	Gm23763	1	136990211	136990270
ENSMUSG00000056268	Dennd1b	1	138963435	139178960
ENSMUSG00000102166	Gm36947	1	13846871	13849119
ENSMUSG00000099692	Gm5696	1	22030064	22030615
ENSMUSG00000101227	Gm29506	1	23048295	23235673
ENSMUSG00000086633	Gm16081	1	130269950	130281258
ENSMUSG00000089274	Gm24547	1	122510549	122510697
ENSMUSG00000044768	D1Ertd622e	1	97606318	97662074
ENSMUSG00000104226	Gm7470	1	7597379	7599473
ENSMUSG00000026155	Smap1	1	23844846	23922317
ENSMUSG00000039384	Dusp10	1	184013302	184075636
ENSMUSG00000098883	Gm27430	1	30333291	30333397
ENSMUSG00000026074	Map4k4	1	39900913	40026310
ENSMUSG00000037509	Arhgef4	1	34678188	34813309
ENSMUSG00000102187	Gm7897	1	173829799	173832254
ENSMUSG00000039384	Dusp10	1	184013302	184075636
ENSMUSG00000025983	Ccdc150	1	54250683	54368727
ENSMUSG00000065260	Gm23453	1	33422733	33422838
ENSMUSG00000100851	Gm28928	1	124505757	124846039
ENSMUSG00000073643	Wdfy1	1	79702262	79776143
ENSMUSG00000101727	Gm29495	Y	39589769	39614199
ENSMUSG00000101910	Gm28691	Y	60335115	60338347
ENSMUSG00000101103	Gm21843	Y	59831762	59832455
ENSMUSG00000102208	Gm32033	Y	16367090	16393523
ENSMUSG00000099935	Gm21918	Y	60682607	60683302
ENSMUSG00000095693	Gm21820	Y	5248359	5249441
ENSMUSG00000101072	Gm29470	Y	82492958	82493653
ENSMUSG00000102993	Gm37765	Y	24604271	24604585
ENSMUSG00000094454	Gm22624	Y	83812588	83812695
ENSMUSG00000098966	Gm27701	Y	20134948	20135057
ENSMUSG00000091987	Gm10352	Y	2900989	2912206
ENSMUSG00000104468	Gm21736	Y	12564103	12564795
ENSMUSG00000100295	Gm28165	Y	57273550	57274243
ENSMUSG00000099871	Gm21742	Y	90837413	90844040
ENSMUSG00000101508	Gm28832	Y	83191727	83194964
ENSMUSG00000101243	Gm28919	Y	6583546	6615511
ENSMUSG00000095134	Gm21857	Y	90753057	90763485
ENSMUSG00000100628	Gm29648	Y	46347584	46348681
ENSMUSG00000100790	Gm28518	Y	33382665	33385900
ENSMUSG00000100643	Gm21163	Y	76575718	76576410
ENSMUSG00000102422	Schip1	3	67892232	68626466
ENSMUSG00000077256	Gm26081	3	46289833	46289964
ENSMUSG00000052430	Bmpr1b	3	141837136	142169425
ENSMUSG00000028053	Ash1l	3	88950622	89079375
ENSMUSG00000106280	RP23-435E17.1	3	132443673	132445548
ENSMUSG00000028004	Npy2r	3	82538383	82548084
ENSMUSG00000068747	Sort1	3	108284082	108361511
ENSMUSG00000106157	RP23-239A13.1	3	151294126	151296641
ENSMUSG00000027799	Nbea	3	55625195	56183701
ENSMUSG00000043020	Wdr63	3	146040526	146108130
ENSMUSG00000106001	RP23-446O11.1	3	125216915	125219553
ENSMUSG00000053965	Pde5a	3	122728947	122859374
ENSMUSG00000027684	Mecom	3	29951296	30548008
ENSMUSG00000027999	Pla2g12a	3	129878606	129895825
ENSMUSG00000105324	RP23-229C5.1	3	143743377	143827012
ENSMUSG00000027831	Veph1	3	66053558	66296837
ENSMUSG00000037610	Kcnmb2	3	31902507	32200180
ENSMUSG00000028273	Pdlim5	3	142239590	142395696
ENSMUSG00000059834	Sclt1	3	41626720	41742514
ENSMUSG00000102476	Gm37245	3	93306468	93465359
ENSMUSG00000049252	Lrp1b	2	40595248	42653598
ENSMUSG00000027639	Samhd1	2	157097533	157135265
ENSMUSG00000077404	Gm25420	2	80707589	80707715
ENSMUSG00000026824	Kcnj3	2	55435970	55598145
ENSMUSG00000036893	Ehmt1	2	24789928	24919614
ENSMUSG00000085135	Gm13713	2	85160778	85193325
ENSMUSG00000098789	Jmjd7	2	120027483	120032594
ENSMUSG00000038740	Mvb12b	2	33729953	33887946
ENSMUSG00000085267	Gm14235	2	168148017	168153533
ENSMUSG00000081293	Gm11673	2	143877949	143878279
ENSMUSG00000032852	Rspo4	2	151842927	151874668
ENSMUSG00000051177	Plcb1	2	134786159	135475258
ENSMUSG00000084574	n-R5s198	2	74935415	74935514
ENSMUSG00000053141	Ptprt	2	161521990	162661147
ENSMUSG00000027035	Cers6	2	68861441	69114282
ENSMUSG00000026645	Olah	2	3341982	3397210
ENSMUSG00000016386	Mpped2	2	106693269	106868356
ENSMUSG00000041975	Mettl8	2	70964561	71055583
ENSMUSG00000082534	Gm13712	2	85156101	85158642
ENSMUSG00000048226	Olfr1212	2	88958468	88959403
ENSMUSG00000074011	Gm7682	5	94445818	94448551
ENSMUSG00000029228	Lnx1	5	74592446	74702911
ENSMUSG00000029231	Pdgfra	5	75152291	75198204
ENSMUSG00000034310	Tmem132d	5	127781630	128433077
ENSMUSG00000106509	RP24-353N4.4	5	59000300	59000993
ENSMUSG00000105782	RP23-282A16.1	5	127020227	127023619
ENSMUSG00000104878	RP23-227I15.1	5	85720774	85722751
ENSMUSG00000098947	Vmn1r-ps5	5	3000116	3001052
ENSMUSG00000035325	Sec31a	5	100361649	100416234
ENSMUSG00000067321	Gm7931	5	46414344	46414614
ENSMUSG00000029586	4933411G11Rik	5	143181017	143205075
ENSMUSG00000070780	Rbm47	5	66016557	66151924
ENSMUSG00000018263	Tbx5	5	119834663	119885218
ENSMUSG00000029576	Radil	5	142484839	142551098
ENSMUSG00000005057	Sh2b2	5	136218147	136246556
ENSMUSG00000105658	RP24-138J15.1	5	84618706	84619819
ENSMUSG00000104952	RP23-261D18.2	5	5798197	5799942
ENSMUSG00000036526	Card11	5	140872990	141000582
ENSMUSG00000061576	Dpp6	5	26817203	27727505
ENSMUSG00000029088	Kcnip4	5	48389502	49524907
ENSMUSG00000028760	Eif4g3	4	137993022	138208508
ENSMUSG00000099186	Gm27878	4	3051714	3051819
ENSMUSG00000073699	Gm833	4	152697540	152700515
ENSMUSG00000098518	Gm27668	4	47603889	47604008
ENSMUSG00000028637	Ccdc30	4	119322893	119415521
ENSMUSG00000080944	Gm12967	4	129761628	129761916
ENSMUSG00000080771	Gm11925	4	30193647	30194181
ENSMUSG00000028426	Rad23b	4	55350043	55392237
ENSMUSG00000094793	Mup12	4	60737383	60741326
ENSMUSG00000073987	Ggh	4	20042052	20066750
ENSMUSG00000080805	Gm11219	4	65011230	65011587
ENSMUSG00000087316	Gm11917	4	29068079	29088811
ENSMUSG00000083949	Gm12897	4	122187748	122206656
ENSMUSG00000028373	Astn2	4	65380803	66404611
ENSMUSG00000081121	Gm12791	4	101875347	101876001
ENSMUSG00000081369	Gm11896	4	25538850	25539669
ENSMUSG00000015242	Nipsnap3a	4	52989272	53001162
ENSMUSG00000082683	Gm12697	4	97556404	97557070
ENSMUSG00000082122	Gm11809	4	8672633	8673582
ENSMUSG00000045083	Lingo2	4	35706647	36951747
ENSMUSG00000039405	Prss23	7	89507785	89517586
ENSMUSG00000030854	Ptpn5	7	47077798	47133684
ENSMUSG00000015134	Aldh1a3	7	66390892	66427517
ENSMUSG00000009545	Kcnq1	7	143106362	143427042
ENSMUSG00000001829	Clpb	7	101663633	101790168
ENSMUSG00000094981	Gm8653	7	22200341	22201264
ENSMUSG00000030483	Cyp2b10	7	25897620	25926624
ENSMUSG00000091292	Gm3104	7	3086001	3087834
ENSMUSG00000070469	Adamtsl3	7	82335694	82614450
ENSMUSG00000098022	Zfp82	7	30054489	30072900
ENSMUSG00000030659	Nucb2	7	116504369	116540554
ENSMUSG00000030921	Trim30a	7	104409025	104465193
ENSMUSG00000086926	Gm6226	7	58836793	58837938
ENSMUSG00000091292	Gm3104	7	3086001	3087834
ENSMUSG00000073947	Olfr615	7	103560479	103561420
ENSMUSG00000051910	Sox6	7	115471344	116038744
ENSMUSG00000070366	Ppapdc1a	7	129257094	129391307
ENSMUSG00000052572	Dlg2	7	91090706	92447003
ENSMUSG00000101843	Gm28746	7	73185014	73185393
ENSMUSG00000094532	Gm4216	7	23019006	23019923
ENSMUSG00000030226	Lmo3	6	138362918	138581968
ENSMUSG00000037709	Fam13a	6	58932090	59024549
ENSMUSG00000029517	Ankrd7	6	18866318	18879586
ENSMUSG00000086176	Gm15534	6	64990955	64991508
ENSMUSG00000005892	Trh	6	92242061	92244650
ENSMUSG00000088630	Gm22312	6	93509573	93509702
ENSMUSG00000030067	Foxp1	6	98925338	99522721
ENSMUSG00000094571	Gm23551	6	3051289	3051409
ENSMUSG00000030314	Atg7	6	114643097	114860614
ENSMUSG00000038600	Atp6v0a4	6	38048483	38124586
ENSMUSG00000032625	Thsd7a	6	12311610	12749410
ENSMUSG00000077246	Gm23273	6	35975330	35975464
ENSMUSG00000044378	Slc15a5	6	137983586	138079916
ENSMUSG00000038456	Dennd2a	6	39462378	39557867
ENSMUSG00000097816	Gm26811	6	89304630	89327621
ENSMUSG00000030225	Dera	6	137754542	137837891
ENSMUSG00000030306	Tmtc1	6	148232430	148444389
ENSMUSG00000005893	Nr2c2	6	92091390	92173057
ENSMUSG00000046178	Nxph1	6	8948431	9249032
ENSMUSG00000071424	Grid2	6	63255876	64668282
ENSMUSG00000032024	Clmp	9	40685962	40785319
ENSMUSG00000032358	Fam83b	9	76490054	76567116
ENSMUSG00000031963	Bmper	9	23223076	23485202
ENSMUSG00000098012	Gm8907	9	50186043	50187045
ENSMUSG00000032274	Cyp19a1	9	54165937	54193442
ENSMUSG00000094893	Gm4791	9	46998931	47003338
ENSMUSG00000032228	Tcf12	9	71842688	72111871
ENSMUSG00000098171	Gm9621	9	93391368	93392370
ENSMUSG00000101357	Gm2495	9	92612512	92612977
ENSMUSG00000058173	Smco4	9	15505487	15545260
ENSMUSG00000098949	Gm27160	9	36482296	36482494
ENSMUSG00000032503	Arpp21	9	112065091	112235938
ENSMUSG00000079227	Ccr5	9	124121543	124147699
ENSMUSG00000097195	Snhg5	9	88521050	88522929
ENSMUSG00000101673	Gm28070	9	85104765	85105209
ENSMUSG00000105805	CT943659.1	9	18098152	18098262
ENSMUSG00000025243	Slc6a20b	9	123593820	123632565
ENSMUSG00000053289	Ddx10	9	53098454	53248112
ENSMUSG00000025887	Casp12	9	5345430	5373032
ENSMUSG00000101677	Gm29415	9	88613453	88621914
ENSMUSG00000063696	Gm8730	8	102864779	102865853
ENSMUSG00000047495	Dlgap2	8	14095865	14847680
ENSMUSG00000065950	Gm5908	8	32476883	32477329
ENSMUSG00000031672	Got2	8	95864134	95888547
ENSMUSG00000077755	Gm23531	8	42522136	42522203
ENSMUSG00000008206	Cers4	8	4493026	4531680
ENSMUSG00000076042	Mir710	8	64514332	64514441
ENSMUSG00000031523	Dlc1	8	36567751	36953143
ENSMUSG00000031651	Triml1	8	43129807	43141486
ENSMUSG00000031672	Got2	8	95864134	95888547
ENSMUSG00000100510	AV026068	8	57304265	57320859
ENSMUSG00000098181	Rps12l2	8	36025753	36026133
ENSMUSG00000097631	Gm2716	8	88044898	88118607
ENSMUSG00000031772	Cntnap4	8	112570043	112882717
ENSMUSG00000031530	Dusp4	8	34807297	34819894
ENSMUSG00000097044	4933433F19Rik	8	30568393	30575573
ENSMUSG00000031605	Klhl2	8	64739863	64849818
ENSMUSG00000097044	4933433F19Rik	8	30568393	30575573
ENSMUSG00000100612	Gm29177	8	92365189	92365621
ENSMUSG00000031758	Cdyl2	8	116568724	116732991
